date,url,title,sentiment_score,overall_sentiment,positive_count,negative_count,neutral_count,total_sentences
2023-11-02,https://www.bloomberg.co.jp/news/articles/2023-11-02/S3ICBVT0G1KW01,ハーバードやイエール大、反ユダヤ主義の対応で有力法律事務所が警告,-0.2556,ネガティブ,3,7,0,10
2023-11-02,https://www.bloomberg.co.jp/news/articles/2023-11-02/S3HZEET0G1KW01,シダー・フェアがシックス・フラッグス買収へ－約19億ドル,0.5255,ポジティブ,13,0,0,13
2023-11-02,https://www.bloomberg.co.jp/news/articles/2023-11-02/S3IEPRT1UM0W01,英経済の暗い見通し、市場で強まる緩和観測－来年３回の利下げ視野,-0.0443,中立,5,6,4,15
2023-11-14,https://www.bloomberg.co.jp/news/articles/2023-11-14/S44XEBT0AFB401,マスク氏のスペースＸ、17日にも「スターシップ」の打ち上げ再開か,0.0853,中立,5,2,1,8
2023-11-14,https://www.bloomberg.co.jp/news/articles/2023-11-14/S44XOOT0AFB401,エヌビディア株が最高値更新、過去最長の10連騰－ＡＩ向け製品改良,0.4993,ポジティブ,9,0,1,10
2023-11-14,https://www.bloomberg.co.jp/news/articles/2023-11-14/S44QHKT0G1KW01,米司法省、航空機の未認証部品巡る調査に加わる－関係者,-0.3225,ネガティブ,3,8,2,13
2023-11-14,https://www.bloomberg.co.jp/news/articles/2023-11-14/S44UBVT0G1KW01,ＬＭＥ銅上昇、米ＣＰＩ統計受け－他の非鉄金属も高い,-0.2698,ネガティブ,2,6,1,9
2023-11-14,https://www.bloomberg.co.jp/news/articles/2023-11-14/S44VD3DWLU6801,北朝鮮、新型中距離弾道ミサイルのエンジン燃焼実験を実施－ＫＣＮＡ,0.3824,ポジティブ,3,0,0,3
2023-12-13,https://www.bloomberg.co.jp/news/articles/2023-12-13/S5MNCVT1UM0W00,アップル株、終値で最高値更新－ＦＲＢのハト派傾斜で大型テク株上昇,0.1433,ポジティブ,7,3,2,12
2023-12-13,https://www.bloomberg.co.jp/news/articles/2023-12-13/S5MND6T0AFB400,仏ビベンディ、メディア帝国の分割を検討－各部門の成長機会探る,0.3515,ポジティブ,6,1,1,8
2023-12-13,https://www.bloomberg.co.jp/news/articles/2023-12-13/S5KP63T0AFB400,【ＦＯＭＣ】当局は軟着陸への準備整えている－市場関係者の見方,0.0545,中立,15,7,9,31
2023-12-13,https://www.bloomberg.co.jp/news/articles/2023-12-13/S59WY6T0AFB400,史上最高３万9000円へ期待高まる日本株、慎重だった米シティも強気に－2024年見通し,0.1035,ポジティブ,10,3,9,22
2023-12-13,https://www.bloomberg.co.jp/news/articles/2023-12-13/S5MKUPT1UM0W00,米10年債利回り、来年までに３％台前半に低下へ－ガンドラック氏,0.1685,ポジティブ,5,1,0,6
2023-12-20,https://www.bloomberg.co.jp/news/articles/2023-12-20/S5ZKR0DWRGG000,中国外相、フィリピンとの関係は「深刻な困難」に直面－比外相に警告,-0.2567,ネガティブ,2,4,2,8
2023-12-20,https://www.bloomberg.co.jp/news/articles/2023-12-20/S5ZH0VT1UM0W00,モルガンＳ、プライベートクレジットファンド検討－関係者,0.0794,中立,5,2,5,12
2023-12-20,https://www.bloomberg.co.jp/news/articles/2023-12-20/S5ZENGT0AFB400,米ＦＡＡ、航空会社への警告拡大－偽造文書付き部品問題巡り,-0.4215,ネガティブ,0,9,2,11
2023-12-20,https://www.bloomberg.co.jp/news/articles/2023-12-20/S5ZIIRT0G1KW00,アップルが「Vision Pro」ヘッドセット生産加速、来年２月発売目指す,-0.0438,中立,6,5,3,14
2023-12-20,https://www.bloomberg.co.jp/news/articles/2023-12-20/S5ZIA0T0G1KW00,マイクロン、力強い売上高見通しで株価上昇－データセンター需要拡大,0.3159,ポジティブ,6,1,2,9
2024-01-08,https://www.bloomberg.co.jp/news/articles/2024-01-08/S6YQWTT0G1KW00,イエレン米財務長官、トランプ減税延長なら財政赤字に「深刻な懸念」,0.2321,ポジティブ,8,2,1,11
2024-01-08,https://www.bloomberg.co.jp/news/articles/2024-01-08/S6YPZVT0AFB400,ボウマンＦＲＢ理事、将来的に利下げ支持も－インフレさらに鈍化なら,-0.0408,中立,3,2,3,8
2024-01-08,https://www.bloomberg.co.jp/news/articles/2024-01-08/S6YMM0T1UM0W00,米株など昨年のリスク資産上昇、2024年も続く余地－ブラックロック,0.3408,ポジティブ,9,1,1,11
2024-01-08,https://www.bloomberg.co.jp/news/articles/2024-01-08/S6YE8XDWX2PS,【米国市況】ハイテク中心に株上昇､国債利回り低下－ドル144円台前半,-0.1499,ネガティブ,21,28,12,61
2024-01-08,https://www.bloomberg.co.jp/news/articles/2024-01-08/S6YJ8HDWX2PS00,【今朝の５本】仕事を始める前に読んでおきたい厳選ニュース,0.0159,中立,13,9,11,33
2024-01-19,https://www.bloomberg.co.jp/news/articles/2024-01-19/S7J2WZDWRGG000,米国、紅海でのフーシ派への攻撃強化を検討－関係者,-0.1084,ネガティブ,4,5,1,10
2024-01-19,https://www.bloomberg.co.jp/news/articles/2024-01-19/S7IWQ0T1UM0W00,富士通はシステム導入当初から欠陥認識、英郵便も－欧州責任者が証言,-0.3819,ネガティブ,1,3,2,6
2024-01-19,https://www.bloomberg.co.jp/news/articles/2024-01-19/S7ITGDT0G1KW00,【米国市況】Ｓ＆Ｐ500種が最高値、消費者マインド改善－ドル148円台,0.0569,中立,23,17,13,53
2024-01-19,https://www.bloomberg.co.jp/news/articles/2024-01-19/S7IPT1DWRGG000,守勢に立つヘイリー氏、当初の勢いに陰り－トランプ氏は攻撃を本格化,-0.0931,中立,7,12,4,23
2024-01-19,https://www.bloomberg.co.jp/news/articles/2024-01-19/S7J10ST0AFB400,中国の米国債保有高、昨年11月は７カ月ぶりに増加－日本も増える,0.0862,中立,6,2,2,10
2024-01-31,https://www.bloomberg.co.jp/news/articles/2024-01-31/S8059GT0AFB400,大和証Ｇ、10－12月純利益は86％増の285億円－リテールがけん引,0.4319,ポジティブ,8,2,0,10
2024-01-31,https://www.bloomberg.co.jp/news/articles/2024-01-31/S83XDLT1UM0W00,元ドイツ銀幹部、最大1200億円調達目指す－アジアのファンド２本向け,0.4799,ポジティブ,8,1,0,9
2024-01-31,https://www.bloomberg.co.jp/news/articles/2024-01-31/S83VNKT0AFB400,警戒すべきはリモートワーカーと中間管理職か－相次ぐレイオフ次の波,-0.4273,ネガティブ,4,13,1,18
2024-01-31,https://www.bloomberg.co.jp/news/articles/2024-01-31/S83WZVT0G1KW00,メディア界大物アレン氏、パラマウント全株取得提案－約2.1兆円,0.2329,ポジティブ,10,3,3,16
2024-01-31,https://www.bloomberg.co.jp/news/articles/2024-01-30/S83EQ7T1UM0W00,日本株は上昇、日銀「主な意見」で政策修正観測広がる－銀行株が高い,0.1916,ポジティブ,7,1,2,10
2024-04-04,https://www.bloomberg.co.jp/news/articles/2024-04-04/SBFUX4DWLU6800,テルアビブでＧＰＳ混乱、イスラエル軍がイランの攻撃に備え防衛措置,-0.403,ネガティブ,2,10,2,14
2024-04-04,https://www.bloomberg.co.jp/news/articles/2024-04-04/SBFR9YT1UM0W00,植田日銀総裁、物価目標達成の確度高まれば追加利上げ検討－報道,0.2811,ポジティブ,8,0,4,12
2024-04-04,https://www.bloomberg.co.jp/news/articles/2024-04-04/SBFY64T1UM0W00,トヨタ、堤工場第１ライン４日から９日まで停止－生産工程確認作業で,0.0556,中立,1,1,1,3
2024-04-04,https://www.bloomberg.co.jp/news/articles/2024-04-04/SBFEV7DWLU6800,【ＦＲＢ高官発言】今年は利下げ実施しない可能性も－カシュカリ総裁,0.0512,中立,15,10,7,32
2024-04-04,https://www.bloomberg.co.jp/news/articles/2024-04-04/SBFSMGT0G1KW00,ＬＭＥ銅の上昇続く、１年２カ月ぶり高値－供給リスクや需要回復期待,0.1015,ポジティブ,6,2,0,8
2024-04-05,https://www.bloomberg.co.jp/news/articles/2024-04-05/SBHJVCDWRGG000,【米国市況】株反発、強い雇用統計で景気楽観論強まる－151円60銭台,-0.1229,ネガティブ,21,34,15,70
2024-04-05,https://www.bloomberg.co.jp/news/articles/2024-04-05/SBH876DWRGG000,原油価格は高値水準が続く可能性、地政学リスク高まる－ピムコ,0.0679,中立,2,2,2,6
2024-04-05,https://www.bloomberg.co.jp/news/articles/2024-04-05/SBHE9EDWX2PS00,ウォール街の新入社員、年収3520万円－ロンドンとの差が一段と広がる,0.1094,ポジティブ,5,3,2,10
2024-04-05,https://www.bloomberg.co.jp/news/articles/2024-04-05/SBH7YDDWX2PS00,ネタニヤフ首相のラファ侵攻計画に逆風、イスラエル内からも反対論,0.2548,ポジティブ,8,4,3,15
2024-04-05,https://www.bloomberg.co.jp/news/articles/2024-04-05/SBH95RDWX2PS00,サマーズ氏、米雇用統計は中立金利が「はるかに高い」ことを示唆,0.0269,中立,2,2,4,8
2024-04-12,https://www.bloomberg.co.jp/news/articles/2024-04-12/SBUARIT0AFB400,ＵＳスチール臨時株主総会、日本製鉄による買収計画を可決,0.2205,ポジティブ,9,5,0,14
2024-04-12,https://www.bloomberg.co.jp/news/articles/2024-04-12/SBUDU6T0G1KW00,【米国市況】株下落し国債上昇、中東情勢懸念で逃避－153円25銭近辺,0.0072,中立,24,25,19,68
2024-04-12,https://www.bloomberg.co.jp/news/articles/2024-04-12/SBUHMRT0AFB400,ＳＦ連銀デーリー総裁、金利を調整する緊急性は全くない,-0.0355,中立,2,2,0,4
2024-04-12,https://www.bloomberg.co.jp/news/articles/2024-04-12/SBUG4UT0G1KW00,アトランタ連銀総裁、年内利下げ１回との予想維持－必要ならば調整も,0.0224,中立,6,3,1,10
2024-04-12,https://www.bloomberg.co.jp/news/articles/2024-04-12/SBUDP1DWLU6800,対中半導体規制の強化、日蘭が米の要請に難色－背後に米大統領選も,-0.2336,ネガティブ,2,12,5,19
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQCVQT0G1KW00,マスク氏、インド訪問延期後に訪中－中国のシグナル発信には好都合,0.2879,ポジティブ,8,2,4,14
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQMD3T0G1KW00,英銀ＨＳＢＣ、クインＣＥＯが５年近くで退任へ－後任探しに着手,0.5592,ポジティブ,12,0,0,12
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-29/SCJFU9T1UM0W00,債券は大幅高、日銀の国債買い入れ継続や米長期金利低下で買い優勢,-0.0359,中立,6,7,4,17
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQAWAT0G1KX00,ソシエテの香港トレーダー退職、危険なオプション投資が発覚－関係者,-0.3053,ネガティブ,3,10,3,16
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQLTJT1UM0W00,ゴールドマン、ＧＭカード事業譲渡でバークレイズと協議中－報道,0.1644,ポジティブ,6,2,0,8
2024-06-05,https://www.bloomberg.co.jp/news/articles/2024-06-05/SEMFXCDWLU6800,エヌビディア、時価総額３兆ドル超え－アップル抜く,0.2453,ポジティブ,18,3,6,27
2024-06-05,https://www.bloomberg.co.jp/news/articles/2024-06-05/SEM0SUDWX2PS00,ヘッジファンド手数料開示規則、米連邦高裁が無効判断－ＳＥＣに打撃,-0.099,中立,4,6,1,11
2024-06-05,https://www.bloomberg.co.jp/news/articles/2024-06-05/SEMLVJT0G1KW00,ＬＭＥ銅が続落－中国の需要懸念で工業用金属相場に新たな圧力,-0.322,ネガティブ,1,8,1,10
2024-06-05,https://www.bloomberg.co.jp/news/articles/2024-06-05/SEMK86T1UM0W00,怒濤の資金流入が米株価の夏の盛会演出へ－ゴールドマンのルブナー氏,0.2699,ポジティブ,8,0,5,13
2024-06-05,https://www.bloomberg.co.jp/news/articles/2024-06-05/SEM5ROT0AFB400,カナダ中銀、政策金利を4.75％に下げ－追加利下げも示唆,-0.0311,中立,6,11,0,17
2024-07-02,https://www.bloomberg.co.jp/news/articles/2024-07-02/SG02JDT0G1KW00,オルタナ投資ストーンピーク、日本会長に神保氏－元ＢｏｆＡ証副会長,0.5522,ポジティブ,5,0,0,5
2024-07-02,https://www.bloomberg.co.jp/news/articles/2024-07-02/SG0EAFDWLU6800,イーライリリーのアルツハイマー病治療薬、ＦＤＡが認可,0.2017,ポジティブ,10,3,8,21
2024-07-02,https://www.bloomberg.co.jp/news/articles/2024-07-02/SFYU2KT1UM0W00,ＴＯＰＩＸ見直しで小型株に異変、当落線挟み株価明暗－上位1200の壁,-0.1469,ネガティブ,7,9,8,24
2024-07-02,https://www.bloomberg.co.jp/news/articles/2024-07-02/SG0KDBDWLU6800,アップル、オープンＡＩ取締役会でオブザーバー役獲得へ－関係者,0.2414,ポジティブ,8,5,0,13
2024-07-02,https://www.bloomberg.co.jp/news/articles/2024-07-02/SG0ICLT1UM0W00,トランプ氏、手元資金でバイデン氏を逆転－４～６月は3.31億ドル調達,0.0691,中立,5,3,2,10
2024-07-10,https://www.bloomberg.co.jp/news/articles/2024-07-10/SGFLGXT0G1KW00,エーザイのレカネマブ、香港でアルツハイマー病治療剤として承認取得,0.5648,ポジティブ,2,0,0,2
2024-07-10,https://www.bloomberg.co.jp/news/articles/2024-07-10/SGFH7ST1UM0W00,ノボの週１回投与インスリン、米ＦＤＡが追加情報を要請,0.0553,中立,7,6,2,15
2024-07-10,https://www.bloomberg.co.jp/news/articles/2024-07-10/SGEZVWT0G1KW00,ペロシ氏、バイデン氏に決断促す－大統領側近は民主上院議員と会合へ,0.2765,ポジティブ,14,4,2,20
2024-07-10,https://www.bloomberg.co.jp/news/articles/2024-07-10/SGFETFT1UM0W00,ＬＭＥ銅在庫が21年以来の高水準、中国の輸出拡大－相場は上昇,0.1155,ポジティブ,8,4,0,12
2024-07-10,https://www.bloomberg.co.jp/news/articles/2024-07-10/SGE2MHT0AFB400,日銀頼みの国債市場に救世主、ＧＰＩＦの保有残高が急増,0.0361,中立,5,4,7,16
2024-07-11,https://www.bloomberg.co.jp/news/articles/2024-07-11/SGHG90T1UM0W00,エーザイ、レカネマブがイスラエルで新薬承認取得,0.5448,ポジティブ,2,0,0,2
2024-07-11,https://www.bloomberg.co.jp/news/articles/2024-07-11/SGH6AKT1UM0W00,再選目指すバイデン米大統領にまた打撃－側近・顧問が撤退説得方法を協議か,-0.0799,中立,6,10,3,19
2024-07-11,https://www.bloomberg.co.jp/news/articles/2024-07-11/SGH0Q4T0AFB400,【米国市況】円急伸、米ＣＰＩでＦＲＢ利下げ観測強まる－介入報道も,0.0373,中立,33,22,24,79
2024-07-11,https://www.bloomberg.co.jp/news/articles/2024-07-11/SGH4F4T0AFB400,ドルの強さ来年末まで持続へ、米国の「例外主義」健在－ＨＳＢＣ,0.0362,中立,5,1,4,10
2024-07-11,https://www.bloomberg.co.jp/news/articles/2024-07-11/SGGUHAT0G1KW00,テスラ、「ロボタクシー」発表イベントを10月に延期－株価急落,0.099,中立,10,3,1,14
2024-07-17,https://www.bloomberg.co.jp/news/articles/2024-07-17/SGSFAQDWLU6800,モルガン・スタンレー、80億ドル規模の起債実施－投資家から強い需要,0.2267,ポジティブ,8,1,3,12
2024-07-17,https://www.bloomberg.co.jp/news/articles/2024-07-17/SGSAA1T0G1KW00,バイデン氏、家賃制限や最高裁改革で歩み寄り－進歩派の支持拡大狙う,-0.0259,中立,6,7,1,14
2024-07-17,https://www.bloomberg.co.jp/news/articles/2024-07-17/SGSDXJDWLU6800,ＬＭＥ銅、２週間ぶり安値－中国の需給巡る不透明感で,-0.3464,ネガティブ,1,8,1,10
2024-07-17,https://www.bloomberg.co.jp/news/articles/2024-07-17/SGS9ABDWX2PS00,ロシア外相がトランプ、バンス両氏を高評価－ウクライナ巡る立場から,0.3352,ポジティブ,7,1,2,10
2024-07-17,https://www.bloomberg.co.jp/news/articles/2024-07-17/SGG1DKT0AFB400,日本株の持ち合い解消に商機、手数料8000億円巡り証券各社が争奪戦,0.0206,中立,18,15,6,39
2024-07-24,https://www.bloomberg.co.jp/news/articles/2024-07-24/SH5G5BT0G1KW00,トヨタ、人気ＳＵＶ「4Runner」最新型の米発売を延期－部品不足で,-0.0416,中立,5,4,0,9
2024-07-24,https://www.bloomberg.co.jp/news/articles/2024-07-24/SH3SUJT0AFB400,トランプ主義の脅威に矛先、ハリス氏「極端なアジェンダ」集中攻撃へ,0.3272,ポジティブ,23,5,2,30
2024-07-24,https://www.bloomberg.co.jp/news/articles/2024-07-24/SH52UBT0AFB400,ハリス氏、黒人票の結集に動く－人種問題が大統領選の主要争点に,0.1881,ポジティブ,8,2,2,12
2024-07-24,https://www.bloomberg.co.jp/news/articles/2024-07-24/SH5CV8T0G1KW00,ＬＭＥアルミ、４カ月ぶり安値から反発－中国の排出削減計画受け,-0.1992,ネガティブ,4,7,0,11
2024-07-24,https://www.bloomberg.co.jp/news/articles/2024-07-24/SH1XMMT0G1KW00,ブラックロック、日銀は当面金利を据え置くと予想－日本株の追い風に,0.1156,ポジティブ,10,5,2,17
2024-09-03,https://www.bloomberg.co.jp/news/articles/2024-09-03/SJ7W4AT1UM0W00,二極化する小売株、円安修正で「牛丼」や「家具」復調－百貨店急失速,-0.0604,中立,9,8,4,21
2024-09-03,https://www.bloomberg.co.jp/news/articles/2024-09-03/SJ9DKCT0G1KW00,ノルウェー年金基金、イスラエル軍事行動支援する企業株売却も－報道,-0.0118,中立,2,2,3,7
2024-09-03,https://www.bloomberg.co.jp/news/articles/2024-09-03/SJ98BFT1UM0W00,エヌビディア株急落、2789億ドル吹き飛ぶ－米１銘柄として過去最大,-0.4141,ネガティブ,2,18,2,22
2024-09-03,https://www.bloomberg.co.jp/news/articles/2024-09-03/SJ7WA8T0AFB400,ＩＣＣ加盟国モンゴル、プーチン氏を逮捕せず－批判高まる恐れ,0.2913,ポジティブ,6,1,2,9
2024-09-03,https://www.bloomberg.co.jp/news/articles/2024-09-03/SJ9AE0T1UM0W00,カーライルのカリー氏、銅の上値は9500ドルと予想－中国の需要低迷,-0.1154,ネガティブ,3,6,1,10
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJEPLXDWX2PS00,バイデン氏側近ら、政府系ファンド創設案を策定－安保利益に投資,0.4274,ポジティブ,12,2,1,15
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJEQK4DWLU6800,【米国市況】株下落、米雇用統計で景気懸念再燃－ドル一時141円78銭,-0.14,ネガティブ,14,27,17,58
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJE9ZPT0G1KW00,アップルは９日に何を発表するのか、想定される新製品の完全ガイド,0.3594,ポジティブ,27,4,4,35
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJE1V7T1UM0W00,二枚舌のプーチン氏、意中の米大統領候補は誰か－意外にも特定困難,0.0293,中立,17,13,6,36
2024-09-06,https://www.bloomberg.co.jp/news/articles/2024-09-06/SJELNMDWRGG000,イエレン米財務長官、雇用統計は「極めて健全な」労働市場を裏付け,0.2096,ポジティブ,6,5,1,12
2024-10-31,https://www.bloomberg.co.jp/news/articles/2024-10-31/SM7FBWDWLU6800,トヨタとＮＴＴ､ＡＩ運転支援技術開発へ5000億円投資-事故ゼロへ,0.5112,ポジティブ,8,1,1,10
2024-10-31,https://www.bloomberg.co.jp/news/articles/2024-10-31/SM70ROT1UM0W00,英に債券自警団の厳しい目、８兆円増税でも－トラス政権の悪夢を警戒,-0.0379,中立,10,9,1,20
2024-10-31,https://www.bloomberg.co.jp/news/articles/2024-10-31/SM37CHT1UM0W00,【日本市況】円上昇、物価上振れリスクと日銀－総裁会見中に一段高,-0.0401,中立,13,13,14,40
2024-10-31,https://www.bloomberg.co.jp/news/articles/2024-10-31/SM7CEST1UM0W00,ドジャースがワールドシリーズ制覇、ヤンキースに勝利,-0.0218,中立,4,4,3,11
2024-10-31,https://www.bloomberg.co.jp/news/articles/2024-10-31/SM6YVGT0G1KW00,自民・国民が政策協議へ、所得減税が最大の焦点に－党首会談調整,0.2297,ポジティブ,22,6,7,35
2024-11-05,https://www.bloomberg.co.jp/news/articles/2024-11-05/SMI0GXT0AFB400,大手銀行、終夜のクレジット取引に備える－米選挙の開票状況注視,0.0709,中立,6,5,1,12
2024-11-05,https://www.bloomberg.co.jp/news/articles/2024-11-05/SMHWLQT0G1KW00,アップル、ＥＵがデジタル市場法に基づき初の制裁金賦課へ－関係者,-0.5458,ネガティブ,1,8,0,9
2024-11-05,https://www.bloomberg.co.jp/news/articles/2024-11-05/SMHXVIT1UM0W00,ＬＭＥ銅が３日続伸、中国の追加刺激策期待で－米大統領選投票日,0.2342,ポジティブ,7,3,3,13
2024-11-05,https://www.bloomberg.co.jp/news/articles/2024-11-05/SMHX8FDWRGG000,【米国市況】株はハイテク主導で反発、円上昇して一時151円台前半,-0.0109,中立,22,20,21,63
2024-11-05,https://www.bloomberg.co.jp/news/articles/2024-11-05/SMHXCKT0AFB400,エヌビディア時価総額3.43兆ドル、再び世界トップに－アップル上回る,0.2638,ポジティブ,5,1,3,9
2024-12-11,https://www.bloomberg.co.jp/news/articles/2024-12-11/SOCMN7T0G1KW00,ブラジル中銀、１ポイント大幅利上げ－今後２会合も同幅引き締め想定,0.0028,中立,5,4,3,12
2024-12-11,https://www.bloomberg.co.jp/news/articles/2024-12-11/SO24P9T0AFB400,日銀は利上げ急がず、今月見送りでも物価加速リスク小さい－関係者,0.1243,ポジティブ,12,4,4,20
2024-12-11,https://www.bloomberg.co.jp/news/articles/2024-12-11/SOCMTZT0AFB400,チョコレート米ハーシー主要株主、モンデリーズの買収提案を拒否,-0.2616,ネガティブ,4,8,2,14
2024-12-11,https://www.bloomberg.co.jp/news/articles/2024-12-11/SOCN86T0AFB500,ブラジル大統領が新たな医療処置へ、脳手術に続き－健康状態に疑念,0.1563,ポジティブ,8,3,1,12
2024-12-11,https://www.bloomberg.co.jp/news/articles/2024-12-11/SOCMETT1UM0W00,マイクロソフト、ＧＭ傘下クルーズの持ち分で減損費用８億ドル計上へ,-0.0254,中立,2,3,1,6
2024-12-18,https://www.bloomberg.co.jp/news/articles/2024-12-18/SOPO7CT0AFB400,ニュージーランド、７－９月は予想以上のマイナス成長－高金利が重し,-0.2484,ネガティブ,3,7,3,13
2024-12-18,https://www.bloomberg.co.jp/news/articles/2024-12-18/SOPF4VT0AFB400,アップル、iPhone端末の定額利用サービス構築の取り組み中止－関係者,-0.0905,中立,4,6,1,11
2024-12-18,https://www.bloomberg.co.jp/news/articles/2024-12-18/SONTV2T0G1KW00,エリオットの後継者育成に脚光、ロンドンからの人材流出で臆測高まる,0.2648,ポジティブ,32,8,4,44
2024-12-18,https://www.bloomberg.co.jp/news/articles/2024-12-18/SOOFJKT0AFB400,【ＦＯＭＣ】パウエル氏は「ハト派を装うタカ派」－市場関係者の見方,-0.1147,ネガティブ,1,3,1,5
2024-12-18,https://www.bloomberg.co.jp/news/articles/2024-12-18/SOPGYXT1UM0W00,ドル指数、22年以来の高値－米利下げペース鈍化をＦＯＭＣ予測が示唆,0.2384,ポジティブ,5,1,3,9
2025-01-10,https://www.bloomberg.co.jp/news/articles/2025-01-10/SPVOX8T0AFB400,トランプ氏の「口止め料」裁判、有罪評決維持も刑罰なし－ＮＹ州地裁,-0.0908,中立,4,9,3,16
2025-01-10,https://www.bloomberg.co.jp/news/articles/2025-01-10/SPVSV1T0G1KW00,【米国市況】強い雇用統計で株下落、国債利回り上昇－円は157円後半,-0.0884,中立,24,30,23,77
2025-01-10,https://www.bloomberg.co.jp/news/articles/2025-01-10/SPW133T0AFB400,米経済の強さ示した雇用統計、投資家には頭痛の種－株と債券が同時安,-0.198,ネガティブ,8,12,2,22
2025-01-10,https://www.bloomberg.co.jp/news/articles/2025-01-10/SPVZAADWX2PS00,TikTok禁止法、米最高裁は支持する可能性示唆－中国の影響に言及,-0.0109,中立,3,3,4,10
2025-01-10,https://www.bloomberg.co.jp/news/articles/2025-01-10/SPW07NT0G1KW00,ディズニーなど３社、スポーツ配信サービスの立ち上げ計画を撤回,0.3279,ポジティブ,5,2,0,7
2025-01-15,https://www.bloomberg.co.jp/news/articles/2025-01-15/SQ4F1DT0AFB400,タイ、専門家や富裕層のビザ規定緩和－国内資産・対内投資要件を重視,0.2352,ポジティブ,7,0,5,12
2025-01-15,https://www.bloomberg.co.jp/news/articles/2025-01-15/SQ5GIBT0AFB400,対ベネズエラ制裁のシェブロン適用外、ルビオ米上院議員が見直し提言,-0.1086,ネガティブ,4,6,0,10
2025-01-15,https://www.bloomberg.co.jp/news/articles/2025-01-15/SQ5HCVT0G1KW00,ビットコインが10万ドルを一時回復、米ＣＰＩ発表後にリスク資産買い,0.2689,ポジティブ,7,1,2,10
2025-01-15,https://www.bloomberg.co.jp/news/articles/2025-01-15/SQ53AXT0G1KW00,イスラエルとハマス、ガザ停戦合意－19日から６週間、人質解放へ,0.134,ポジティブ,14,7,0,21
2025-01-15,https://www.bloomberg.co.jp/news/articles/2025-01-15/SQ58EUDWRGG000,米政権、先端半導体の流出阻止で新規制発表－中国企業16社に制裁,-0.0324,中立,4,5,4,13
2025-02-21,https://www.bloomberg.co.jp/news/articles/2025-02-19/SRVRL0T1UM0W00,人気ユーチューバーが自身のＥＴＦ閉鎖へ、成績不振と高いコストで,-0.128,ネガティブ,9,10,6,25
2025-02-21,https://www.bloomberg.co.jp/news/articles/2025-02-21/SS1YXDDWX2PS00,コウモリから新型コロナに似た新たなウイルス検出、武漢の研究所発表,-0.0377,中立,7,6,2,15
2025-02-21,https://www.bloomberg.co.jp/news/articles/2025-02-21/SS1J1RDWX2PS00,米インフレ率は速いペースで上昇、利下げ後ずれへ－エコノミスト調査,0.1148,ポジティブ,6,1,5,12
2025-02-21,https://www.bloomberg.co.jp/news/articles/2025-02-21/SS1OAFDWRGG000,【米国市況】株続落、統計や新型ウイルス検出で－ドル一時148円93銭,-0.0975,中立,15,19,15,49
2025-02-21,https://www.bloomberg.co.jp/news/articles/2025-02-21/SRZO8YDWLU6800,ウクライナ国民、トランプ氏非難に反発－ゼレンスキー氏支持強める,-0.1772,ネガティブ,15,21,7,43
2025-02-27,https://www.bloomberg.co.jp/news/articles/2025-02-27/SSBKVMT0AFB400,DeepSeekが最後の警告、クオンツ生き残りにＡＩ必須－中国運用会社,0.1418,ポジティブ,8,3,1,12
2025-02-27,https://www.bloomberg.co.jp/news/articles/2025-02-27/SSD4KLT0AFB500,米ＨＰの四半期利益見通しが予想下回る、関税が影響－1000人超削減へ,0.0484,中立,7,7,4,18
2025-02-27,https://www.bloomberg.co.jp/news/articles/2025-02-27/SSBLBUT0G1KW00,小型株が巻き返し、トランプ関税脅威で大型株軟調－景気回復も支援,0.0487,中立,5,6,6,17
2025-02-27,https://www.bloomberg.co.jp/news/articles/2025-02-27/SSCSXDDWX2PS00,メタがアポロと協議､データセンター開発資金350億ドル調達で－関係者,0.426,ポジティブ,12,2,1,15
2025-02-27,https://www.bloomberg.co.jp/news/articles/2025-02-27/SSD32FT1UM0W00,ウォルグリーン株が上昇、シカモアが分割を計画と一部報道,0.034,中立,3,2,2,7
2025-03-03,https://www.bloomberg.co.jp/news/articles/2025-03-03/SSKN2NT1UM0W00,Ｂ.ライリーの株式非公開化に向けた動き、会長が中止,-0.0504,中立,3,2,1,6
2025-03-03,https://www.bloomberg.co.jp/news/articles/2025-03-03/SSJT2TDWRGG000,米国の自動車価格、180万円上がる可能性－トランプ関税の価格転嫁で,-0.2036,ネガティブ,11,20,8,39
2025-03-03,https://www.bloomberg.co.jp/news/articles/2025-03-03/SSJ92PT0G1KW00,東南アジア一の経済大国インドネシア、四半世紀ぶりのデフレ,-0.3,ネガティブ,2,5,2,9
2025-03-03,https://www.bloomberg.co.jp/news/articles/2025-03-03/SSDFWHT0AFB400,アナリスト調査少ない企業に妙味－ニッチ日本株ファンドが高リターン,0.232,ポジティブ,16,3,2,21
